0.560955 0.418446 -1.83028
0.561608 0.41725 -1.83131
0.562261 0.416055 -1.83233
0.562913 0.414859 -1.83335
0.563566 0.413662 -1.83436
0.564218 0.412466 -1.83537
0.56487 0.411269 -1.83638
0.565522 0.410071 -1.83738
0.566173 0.408874 -1.83838
0.566824 0.407676 -1.83937
0.567476 0.406478 -1.84036
0.568126 0.40528 -1.84135
0.568777 0.404082 -1.84233
0.569428 0.402883 -1.84331
0.570078 0.401684 -1.84428
0.570728 0.400484 -1.84525
0.571378 0.399285 -1.84621
0.572028 0.398085 -1.84717
0.572677 0.396885 -1.84813
0.573327 0.395685 -1.84908
0.573976 0.394484 -1.85003
0.574625 0.393283 -1.85098
0.575273 0.392082 -1.85192
0.575922 0.390881 -1.85286
0.57657 0.389679 -1.85379
0.577218 0.388478 -1.85472
0.577866 0.387276 -1.85564
0.578514 0.386073 -1.85656
0.579162 0.384871 -1.85748
0.579809 0.383668 -1.85839
0.580456 0.382465 -1.8593
0.581103 0.381262 -1.86021
0.58175 0.380058 -1.86111
0.582396 0.378855 -1.862
0.583043 0.377651 -1.8629
0.583689 0.376446 -1.86379
0.584335 0.375242 -1.86467
0.584981 0.374037 -1.86555
0.585627 0.372833 -1.86643
0.586272 0.371628 -1.8673
0.586918 0.370422 -1.86817
0.587563 0.369217 -1.86903
0.588208 0.368011 -1.86989
0.588852 0.366805 -1.87075
0.589497 0.365599 -1.8716
0.590141 0.364393 -1.87245
0.590786 0.363186 -1.8733
0.59143 0.361979 -1.87414
0.592074 0.360772 -1.87497
0.592717 0.359565 -1.87581
0.593361 0.358357 -1.87663
0.594004 0.35715 -1.87746
0.594647 0.355942 -1.87828
0.59529 0.354734 -1.8791
0.595933 0.353526 -1.87991
0.596576 0.352317 -1.88072
0.597219 0.351109 -1.88152
0.597861 0.3499 -1.88232
0.598503 0.348691 -1.88312
0.599145 0.347481 -1.88391
0.599787 0.346272 -1.8847
0.600429 0.345062 -1.88548
0.60107 0.343852 -1.88626
0.601712 0.342642 -1.88704
0.602353 0.341432 -1.88781
0.602994 0.340222 -1.88858
0.603635 0.339011 -1.88935
0.604275 0.3378 -1.89011
0.604916 0.336589 -1.89087
0.605556 0.335378 -1.89162
0.606197 0.334167 -1.89237
0.606837 0.332955 -1.89311
