# eps=0 u'(0)=0
16.1811 1.17669
16.1813 1.17675
16.1814 1.17681
16.1815 1.17687
16.1817 1.17694
16.1818 1.177
16.1819 1.17706
16.1821 1.17712
16.1822 1.17718
16.1823 1.17725
16.1825 1.17731
16.1826 1.17737
16.1827 1.17743
16.1829 1.1775
16.183 1.17756
16.1831 1.17762
16.1832 1.17768
16.1834 1.17774
16.1835 1.17781
16.1836 1.17787
16.1838 1.17793
16.1839 1.17799
16.184 1.17805
16.1842 1.17812
16.1843 1.17818
16.1844 1.17824
16.1846 1.1783
16.1847 1.17836
16.1848 1.17843
16.185 1.17849
16.1851 1.17855
16.1852 1.17861
16.1854 1.17867
16.1855 1.17874
16.1856 1.1788
16.1857 1.17886
16.1859 1.17892
16.186 1.17898
16.1861 1.17905
16.1863 1.17911
16.1864 1.17917
16.1865 1.17923
16.1867 1.17929
16.1868 1.17936
16.1869 1.17942
16.1871 1.17948
16.1872 1.17954
16.1873 1.1796
16.1875 1.17967
16.1876 1.17973
16.1877 1.17979
16.1879 1.17985
16.188 1.17991
16.1881 1.17998
16.1882 1.18004
16.1884 1.1801
16.1885 1.18016
16.1886 1.18022
16.1888 1.18029
16.1889 1.18035
16.189 1.18041
16.1892 1.18047
16.1893 1.18053
16.1894 1.18059
16.1896 1.18066
16.1897 1.18072
16.1898 1.18078
16.19 1.18084
16.1901 1.1809
16.1902 1.18097
16.1904 1.18103
16.1905 1.18109
16.1906 1.18115
16.1907 1.18121
16.1909 1.18128
16.191 1.18134
16.1911 1.1814
16.1913 1.18146
16.1914 1.18152
16.1915 1.18159
16.1917 1.18165
16.1918 1.18171
16.1919 1.18177
16.1921 1.18183
16.1922 1.1819
16.1923 1.18196
16.1925 1.18202
16.1926 1.18208
16.1927 1.18214
16.1929 1.1822
16.193 1.18227
16.1931 1.18233
16.1932 1.18239
16.1934 1.18245
16.1935 1.18251
16.1936 1.18258
16.1938 1.18264
16.1939 1.1827
16.194 1.18276
16.1942 1.18282
16.1943 1.18289
16.1944 1.18295
16.1946 1.18301
16.1947 1.18307
16.1948 1.18313
16.195 1.18319
16.1951 1.18326
16.1952 1.18332
16.1954 1.18338
16.1955 1.18344
16.1956 1.1835
16.1957 1.18357
16.1959 1.18363
16.196 1.18369
16.1961 1.18375
16.1963 1.18381
16.1964 1.18388
16.1965 1.18394
16.1967 1.184
16.1968 1.18406
16.1969 1.18412
16.1971 1.18418
16.1972 1.18425
16.1973 1.18431
16.1975 1.18437
16.1976 1.18443
16.1977 1.18449
16.1979 1.18456
16.198 1.18462
16.1981 1.18468
16.1982 1.18474
16.1984 1.1848
16.1985 1.18486
16.1986 1.18493
16.1988 1.18499
16.1989 1.18505
16.199 1.18511
16.1992 1.18517
16.1993 1.18523
16.1994 1.1853
16.1996 1.18536
16.1997 1.18542
16.1998 1.18548
16.2 1.18554
16.2001 1.18561
16.2002 1.18567
16.2004 1.18573
16.2005 1.18579
16.2006 1.18585
16.2008 1.18591
16.2009 1.18598
16.201 1.18604
16.2011 1.1861
16.2013 1.18616
16.2014 1.18622
16.2015 1.18629
16.2017 1.18635
16.2018 1.18641
16.2019 1.18647
16.2021 1.18653
16.2022 1.18659
16.2023 1.18666
16.2025 1.18672
16.2026 1.18678
16.2027 1.18684
16.2029 1.1869
16.203 1.18696
16.2031 1.18703
16.2033 1.18709
16.2034 1.18715
16.2035 1.18721
16.2037 1.18727
16.2038 1.18733
16.2039 1.1874
16.204 1.18746
16.2042 1.18752
16.2043 1.18758
16.2044 1.18764
16.2046 1.18771
16.2047 1.18777
16.2048 1.18783
16.205 1.18789
16.2051 1.18795
16.2052 1.18801
16.2054 1.18808
16.2055 1.18814
16.2056 1.1882
16.2058 1.18826
16.2059 1.18832
16.206 1.18838
16.2062 1.18845
16.2063 1.18851
16.2064 1.18857
16.2066 1.18863
16.2067 1.18869
16.2068 1.18875
16.2069 1.18882
16.2071 1.18888
16.2072 1.18894
16.2073 1.189
16.2075 1.18906
16.2076 1.18912
16.2077 1.18919
16.2079 1.18925
16.208 1.18931
16.2081 1.18937
16.2083 1.18943
16.2084 1.18949
16.2085 1.18956
16.2087 1.18962
16.2088 1.18968
16.2089 1.18974
16.2091 1.1898
16.2092 1.18986
16.2093 1.18993
16.2095 1.18999
16.2096 1.19005
16.2097 1.19011
16.2098 1.19017
16.21 1.19023
16.2101 1.19029
16.2102 1.19036
16.2104 1.19042
16.2105 1.19048
16.2106 1.19054
16.2108 1.1906
16.2109 1.19066
16.211 1.19073
16.2112 1.19079
16.2113 1.19085
16.2114 1.19091
16.2116 1.19097
16.2117 1.19103
16.2118 1.1911
16.212 1.19116
16.2121 1.19122
16.2122 1.19128
16.2124 1.19134
16.2125 1.1914
16.2126 1.19147
16.2127 1.19153
16.2129 1.19159
16.213 1.19165
16.2131 1.19171
16.2133 1.19177
16.2134 1.19183
16.2135 1.1919
16.2137 1.19196
16.2138 1.19202
16.2139 1.19208
16.2141 1.19214
16.2142 1.1922
16.2143 1.19227
16.2145 1.19233
16.2146 1.19239
16.2147 1.19245
16.2149 1.19251
16.215 1.19257
16.2151 1.19263
16.2153 1.1927
16.2154 1.19276
16.2155 1.19282
16.2156 1.19288
16.2158 1.19294
16.2159 1.193
16.216 1.19307
16.2162 1.19313
16.2163 1.19319
16.2164 1.19325
16.2166 1.19331
16.2167 1.19337
16.2168 1.19343
16.217 1.1935
16.2171 1.19356
16.2172 1.19362
16.2174 1.19368
16.2175 1.19374
16.2176 1.1938
16.2178 1.19387
16.2179 1.19393
16.218 1.19399
16.2182 1.19405
16.2183 1.19411
16.2184 1.19417
16.2186 1.19423
16.2187 1.1943
16.2188 1.19436
16.2189 1.19442
16.2191 1.19448
16.2192 1.19454
16.2193 1.1946
16.2195 1.19466
16.2196 1.19473
16.2197 1.19479
16.2199 1.19485
16.22 1.19491
16.2201 1.19497
16.2203 1.19503
16.2204 1.19509
16.2205 1.19516
16.2207 1.19522
16.2208 1.19528
16.2209 1.19534
16.2211 1.1954
16.2212 1.19546
16.2213 1.19552
16.2215 1.19559
16.2216 1.19565
16.2217 1.19571
16.2219 1.19577
16.222 1.19583
16.2221 1.19589
16.2222 1.19595
16.2224 1.19602
16.2225 1.19608
16.2226 1.19614
16.2228 1.1962
16.2229 1.19626
16.223 1.19632
16.2232 1.19638
16.2233 1.19645
16.2234 1.19651
16.2236 1.19657
16.2237 1.19663
16.2238 1.19669
16.224 1.19675
16.2241 1.19681
16.2242 1.19688
16.2244 1.19694
16.2245 1.197
16.2246 1.19706
16.2248 1.19712
16.2249 1.19718
16.225 1.19724
16.2252 1.1973
16.2253 1.19737
16.2254 1.19743
16.2256 1.19749
16.2257 1.19755
16.2258 1.19761
16.2259 1.19767
16.2261 1.19773
16.2262 1.1978
16.2263 1.19786
16.2265 1.19792
16.2266 1.19798
16.2267 1.19804
16.2269 1.1981
16.227 1.19816
16.2271 1.19823
16.2273 1.19829
16.2274 1.19835
16.2275 1.19841
16.2277 1.19847
16.2278 1.19853
16.2279 1.19859
16.2281 1.19865
16.2282 1.19872
16.2283 1.19878
16.2285 1.19884
16.2286 1.1989
16.2287 1.19896
16.2289 1.19902
16.229 1.19908
16.2291 1.19914
16.2292 1.19921
16.2294 1.19927
16.2295 1.19933
16.2296 1.19939
16.2298 1.19945
16.2299 1.19951
16.23 1.19957
16.2302 1.19963
16.2303 1.1997
16.2304 1.19976
16.2306 1.19982
16.2307 1.19988
16.2308 1.19994
16.231 1.2
16.2311 1.20006
16.2312 1.20013
16.2314 1.20019
16.2315 1.20025
16.2316 1.20031
16.2318 1.20037
16.2319 1.20043
16.232 1.20049
16.2322 1.20055
16.2323 1.20061
16.2324 1.20068
16.2326 1.20074
16.2327 1.2008
16.2328 1.20086
16.2329 1.20092
16.2331 1.20098
16.2332 1.20104
16.2333 1.2011
16.2335 1.20117
16.2336 1.20123
16.2337 1.20129
16.2339 1.20135
16.234 1.20141
16.2341 1.20147
16.2343 1.20153
16.2344 1.20159
16.2345 1.20166
16.2347 1.20172
16.2348 1.20178
16.2349 1.20184
16.2351 1.2019
16.2352 1.20196
16.2353 1.20202
16.2355 1.20208
16.2356 1.20215
16.2357 1.20221
16.2359 1.20227
16.236 1.20233
16.2361 1.20239
16.2363 1.20245
16.2364 1.20251
16.2365 1.20257
16.2367 1.20263
16.2368 1.2027
16.2369 1.20276
16.237 1.20282
16.2372 1.20288
16.2373 1.20294
16.2374 1.203
16.2376 1.20306
16.2377 1.20312
16.2378 1.20318
16.238 1.20325
16.2381 1.20331
16.2382 1.20337
16.2384 1.20343
16.2385 1.20349
16.2386 1.20355
16.2388 1.20361
16.2389 1.20367
16.239 1.20373
16.2392 1.2038
16.2393 1.20386
16.2394 1.20392
16.2396 1.20398
16.2397 1.20404
16.2398 1.2041
16.24 1.20416
16.2401 1.20422
16.2402 1.20428
16.2404 1.20435
16.2405 1.20441
16.2406 1.20447
16.2408 1.20453
16.2409 1.20459
16.241 1.20465
16.2411 1.20471
16.2413 1.20477
16.2414 1.20483
16.2415 1.2049
16.2417 1.20496
16.2418 1.20502
16.2419 1.20508
16.2421 1.20514
16.2422 1.2052
16.2423 1.20526
16.2425 1.20532
16.2426 1.20538
16.2427 1.20544
16.2429 1.20551
16.243 1.20557
16.2431 1.20563
16.2433 1.20569
16.2434 1.20575
16.2435 1.20581
16.2437 1.20587
16.2438 1.20593
16.2439 1.20599
16.2441 1.20606
16.2442 1.20612
16.2443 1.20618
16.2445 1.20624
16.2446 1.2063
16.2447 1.20636
16.2449 1.20642
16.245 1.20648
16.2451 1.20654
16.2453 1.2066
16.2454 1.20667
16.2455 1.20673
16.2456 1.20679
16.2458 1.20685
16.2459 1.20691
16.246 1.20697
16.2462 1.20703
16.2463 1.20709
16.2464 1.20715
16.2466 1.20721
16.2467 1.20728
16.2468 1.20734
16.247 1.2074
16.2471 1.20746
16.2472 1.20752
16.2474 1.20758
16.2475 1.20764
16.2476 1.2077
16.2478 1.20776
16.2479 1.20782
16.248 1.20788
16.2482 1.20795
16.2483 1.20801
16.2484 1.20807
16.2486 1.20813
16.2487 1.20819
16.2488 1.20825
16.249 1.20831
16.2491 1.20837
16.2492 1.20843
16.2494 1.20849
16.2495 1.20855
16.2496 1.20862
16.2498 1.20868
16.2499 1.20874
16.25 1.2088
16.2501 1.20886
16.2503 1.20892
16.2504 1.20898
16.2505 1.20904
16.2507 1.2091
16.2508 1.20916
16.2509 1.20922
16.2511 1.20929
16.2512 1.20935
16.2513 1.20941
16.2515 1.20947
16.2516 1.20953
16.2517 1.20959
16.2519 1.20965
16.252 1.20971
16.2521 1.20977
16.2523 1.20983
16.2524 1.20989
16.2525 1.20996
16.2527 1.21002
16.2528 1.21008
16.2529 1.21014
16.2531 1.2102
16.2532 1.21026
16.2533 1.21032
16.2535 1.21038
16.2536 1.21044
16.2537 1.2105
16.2539 1.21056
16.254 1.21062
16.2541 1.21069
16.2543 1.21075
16.2544 1.21081
16.2545 1.21087
16.2547 1.21093
16.2548 1.21099
16.2549 1.21105
16.2551 1.21111
16.2552 1.21117
16.2553 1.21123
16.2554 1.21129
16.2556 1.21135
16.2557 1.21141
16.2558 1.21148
16.256 1.21154
16.2561 1.2116
16.2562 1.21166
16.2564 1.21172
16.2565 1.21178
16.2566 1.21184
16.2568 1.2119
16.2569 1.21196
16.257 1.21202
16.2572 1.21208
16.2573 1.21214
16.2574 1.2122
16.2576 1.21227
16.2577 1.21233
16.2578 1.21239
16.258 1.21245
16.2581 1.21251
16.2582 1.21257
16.2584 1.21263
16.2585 1.21269
16.2586 1.21275
16.2588 1.21281
16.2589 1.21287
16.259 1.21293
16.2592 1.21299
16.2593 1.21306
16.2594 1.21312
16.2596 1.21318
16.2597 1.21324
16.2598 1.2133
16.26 1.21336
16.2601 1.21342
16.2602 1.21348
16.2604 1.21354
16.2605 1.2136
16.2606 1.21366
16.2607 1.21372
16.2609 1.21378
16.261 1.21384
16.2611 1.2139
16.2613 1.21397
16.2614 1.21403
16.2615 1.21409
16.2617 1.21415
16.2618 1.21421
16.2619 1.21427
16.2621 1.21433
16.2622 1.21439
16.2623 1.21445
16.2625 1.21451
16.2626 1.21457
16.2627 1.21463
16.2629 1.21469
16.263 1.21475
16.2631 1.21481
16.2633 1.21488
16.2634 1.21494
16.2635 1.215
16.2637 1.21506
16.2638 1.21512
16.2639 1.21518
16.2641 1.21524
16.2642 1.2153
16.2643 1.21536
16.2645 1.21542
16.2646 1.21548
16.2647 1.21554
16.2649 1.2156
16.265 1.21566
16.2651 1.21572
16.2653 1.21578
16.2654 1.21585
16.2655 1.21591
16.2657 1.21597
16.2658 1.21603
16.2659 1.21609
16.2661 1.21615
16.2662 1.21621
16.2663 1.21627
16.2665 1.21633
16.2666 1.21639
16.2667 1.21645
16.2668 1.21651
16.267 1.21657
16.2671 1.21663
16.2672 1.21669
16.2674 1.21675
16.2675 1.21681
16.2676 1.21688
16.2678 1.21694
16.2679 1.217
16.268 1.21706
16.2682 1.21712
16.2683 1.21718
16.2684 1.21724
16.2686 1.2173
16.2687 1.21736
16.2688 1.21742
16.269 1.21748
16.2691 1.21754
16.2692 1.2176
16.2694 1.21766
16.2695 1.21772
16.2696 1.21778
16.2698 1.21784
16.2699 1.2179
16.27 1.21796
16.2702 1.21803
16.2703 1.21809
16.2704 1.21815
16.2706 1.21821
16.2707 1.21827
16.2708 1.21833
16.271 1.21839
16.2711 1.21845
16.2712 1.21851
16.2714 1.21857
16.2715 1.21863
16.2716 1.21869
16.2718 1.21875
16.2719 1.21881
16.272 1.21887
16.2722 1.21893
16.2723 1.21899
16.2724 1.21905
16.2726 1.21911
16.2727 1.21917
16.2728 1.21923
16.273 1.21929
16.2731 1.21936
16.2732 1.21942
16.2734 1.21948
16.2735 1.21954
16.2736 1.2196
16.2737 1.21966
16.2739 1.21972
16.274 1.21978
16.2741 1.21984
16.2743 1.2199
16.2744 1.21996
16.2745 1.22002
16.2747 1.22008
16.2748 1.22014
16.2749 1.2202
16.2751 1.22026
16.2752 1.22032
16.2753 1.22038
16.2755 1.22044
16.2756 1.2205
16.2757 1.22056
16.2759 1.22062
16.276 1.22068
16.2761 1.22074
16.2763 1.22081
16.2764 1.22087
16.2765 1.22093
16.2767 1.22099
16.2768 1.22105
16.2769 1.22111
16.2771 1.22117
16.2772 1.22123
16.2773 1.22129
16.2775 1.22135
16.2776 1.22141
16.2777 1.22147
16.2779 1.22153
16.278 1.22159
16.2781 1.22165
16.2783 1.22171
16.2784 1.22177
16.2785 1.22183
16.2787 1.22189
16.2788 1.22195
16.2789 1.22201
16.2791 1.22207
16.2792 1.22213
16.2793 1.22219
16.2795 1.22225
16.2796 1.22231
16.2797 1.22237
16.2799 1.22243
16.28 1.22249
16.2801 1.22255
16.2803 1.22261
16.2804 1.22268
16.2805 1.22274
16.2807 1.2228
16.2808 1.22286
16.2809 1.22292
16.2811 1.22298
16.2812 1.22304
16.2813 1.2231
16.2815 1.22316
16.2816 1.22322
16.2817 1.22328
16.2819 1.22334
16.282 1.2234
16.2821 1.22346
16.2822 1.22352
16.2824 1.22358
16.2825 1.22364
16.2826 1.2237
16.2828 1.22376
16.2829 1.22382
16.283 1.22388
16.2832 1.22394
16.2833 1.224
16.2834 1.22406
16.2836 1.22412
16.2837 1.22418
16.2838 1.22424
16.284 1.2243
16.2841 1.22436
16.2842 1.22442
16.2844 1.22448
16.2845 1.22454
16.2846 1.2246
16.2848 1.22466
16.2849 1.22472
16.285 1.22478
16.2852 1.22484
16.2853 1.2249
16.2854 1.22496
16.2856 1.22502
16.2857 1.22508
16.2858 1.22514
16.286 1.2252
16.2861 1.22526
16.2862 1.22532
16.2864 1.22538
16.2865 1.22545
16.2866 1.22551
16.2868 1.22557
16.2869 1.22563
16.287 1.22569
16.2872 1.22575
16.2873 1.22581
16.2874 1.22587
16.2876 1.22593
16.2877 1.22599
16.2878 1.22605
16.288 1.22611
16.2881 1.22617
16.2882 1.22623
16.2884 1.22629
16.2885 1.22635
16.2886 1.22641
16.2888 1.22647
16.2889 1.22653
16.289 1.22659
16.2892 1.22665
16.2893 1.22671
16.2894 1.22677
16.2896 1.22683
16.2897 1.22689
16.2898 1.22695
16.29 1.22701
16.2901 1.22707
16.2902 1.22713
16.2904 1.22719
16.2905 1.22725
16.2906 1.22731
16.2908 1.22737
16.2909 1.22743
16.291 1.22749
16.2912 1.22755
16.2913 1.22761
16.2914 1.22767
16.2916 1.22773
16.2917 1.22779
16.2918 1.22785
16.292 1.22791
16.2921 1.22797
16.2922 1.22803
16.2924 1.22809
16.2925 1.22815
16.2926 1.22821
16.2928 1.22827
16.2929 1.22833
16.293 1.22839
16.2932 1.22845
16.2933 1.22851
16.2934 1.22857
16.2935 1.22863
16.2937 1.22869
16.2938 1.22875
16.2939 1.22881
16.2941 1.22887
16.2942 1.22893
16.2943 1.22899
16.2945 1.22905
16.2946 1.22911
16.2947 1.22917
16.2949 1.22923
16.295 1.22929
16.2951 1.22935
16.2953 1.22941
16.2954 1.22947
16.2955 1.22953
16.2957 1.22959
16.2958 1.22965
16.2959 1.22971
16.2961 1.22977
16.2962 1.22983
16.2963 1.22989
16.2965 1.22995
16.2966 1.23001
16.2967 1.23007
16.2969 1.23013
16.297 1.23019
16.2971 1.23025
16.2973 1.23031
16.2974 1.23037
16.2975 1.23043
16.2977 1.23049
16.2978 1.23055
16.2979 1.23061
16.2981 1.23067
16.2982 1.23073
16.2983 1.23079
16.2985 1.23085
16.2986 1.23091
16.2987 1.23097
16.2989 1.23103
16.299 1.23109
16.2991 1.23115
16.2993 1.23121
16.2994 1.23127
16.2995 1.23133
16.2997 1.23139
16.2998 1.23145
16.2999 1.2315
16.3001 1.23156
16.3002 1.23162
16.3003 1.23168
16.3005 1.23174
16.3006 1.2318
16.3007 1.23186
16.3009 1.23192
16.301 1.23198
16.3011 1.23204
16.3013 1.2321
16.3014 1.23216
16.3015 1.23222
16.3017 1.23228
16.3018 1.23234
16.3019 1.2324
16.3021 1.23246
16.3022 1.23252
16.3023 1.23258
16.3025 1.23264
16.3026 1.2327
16.3027 1.23276
16.3029 1.23282
16.303 1.23288
16.3031 1.23294
16.3033 1.233
16.3034 1.23306
16.3035 1.23312
16.3037 1.23318
16.3038 1.23324
16.3039 1.2333
16.3041 1.23336
16.3042 1.23342
16.3043 1.23348
16.3045 1.23354
16.3046 1.2336
16.3047 1.23366
16.3049 1.23372
16.305 1.23378
16.3051 1.23384
16.3053 1.2339
16.3054 1.23396
16.3055 1.23402
16.3057 1.23408
16.3058 1.23414
16.3059 1.2342
16.3061 1.23425
16.3062 1.23431
16.3063 1.23437
16.3065 1.23443
16.3066 1.23449
16.3067 1.23455
16.3069 1.23461
16.307 1.23467
16.3071 1.23473
16.3073 1.23479
16.3074 1.23485
16.3075 1.23491
16.3077 1.23497
16.3078 1.23503
16.3079 1.23509
16.3081 1.23515
16.3082 1.23521
16.3083 1.23527
16.3085 1.23533
16.3086 1.23539
16.3087 1.23545
16.3089 1.23551
16.309 1.23557
16.3091 1.23563
16.3093 1.23569
16.3094 1.23575
16.3095 1.23581
16.3097 1.23587
16.3098 1.23593
16.3099 1.23598
16.3101 1.23604
16.3102 1.2361
16.3103 1.23616
16.3105 1.23622
16.3106 1.23628
16.3107 1.23634
16.3109 1.2364
16.311 1.23646
16.3111 1.23652
16.3113 1.23658
16.3114 1.23664
16.3115 1.2367
16.3117 1.23676
16.3118 1.23682
16.3119 1.23688
16.3121 1.23694
16.3122 1.237
16.3123 1.23706
16.3125 1.23712
16.3126 1.23718
16.3127 1.23724
16.3129 1.2373
16.313 1.23736
16.3131 1.23741
16.3133 1.23747
16.3134 1.23753
16.3135 1.23759
16.3137 1.23765
16.3138 1.23771
16.3139 1.23777
16.3141 1.23783
16.3142 1.23789
16.3143 1.23795
16.3145 1.23801
16.3146 1.23807
16.3147 1.23813
16.3149 1.23819
16.315 1.23825
16.3151 1.23831
16.3153 1.23837
16.3154 1.23843
16.3155 1.23849
16.3157 1.23855
16.3158 1.2386
16.3159 1.23866
16.3161 1.23872
16.3162 1.23878
16.3163 1.23884
16.3165 1.2389
16.3166 1.23896
16.3167 1.23902
16.3169 1.23908
16.317 1.23914
16.3171 1.2392
16.3173 1.23926
16.3174 1.23932
16.3175 1.23938
16.3177 1.23944
16.3178 1.2395
16.3179 1.23956
16.3181 1.23962
16.3182 1.23968
16.3183 1.23973
16.3185 1.23979
16.3186 1.23985
16.3187 1.23991
16.3189 1.23997
16.319 1.24003
16.3191 1.24009
16.3193 1.24015
16.3194 1.24021
16.3195 1.24027
16.3197 1.24033
16.3198 1.24039
16.3199 1.24045
16.3201 1.24051
16.3202 1.24057
16.3203 1.24063
16.3205 1.24068
16.3206 1.24074
16.3207 1.2408
16.3209 1.24086
16.321 1.24092
16.3211 1.24098
16.3213 1.24104
16.3214 1.2411
16.3215 1.24116
16.3217 1.24122
16.3218 1.24128
16.3219 1.24134
16.3221 1.2414
16.3222 1.24146
16.3223 1.24152
16.3225 1.24157
16.3226 1.24163
16.3227 1.24169
16.3229 1.24175
16.323 1.24181
16.3231 1.24187
16.3233 1.24193
16.3234 1.24199
16.3235 1.24205
16.3237 1.24211
16.3238 1.24217
16.3239 1.24223
16.3241 1.24229
16.3242 1.24235
16.3243 1.2424
16.3245 1.24246
16.3246 1.24252
16.3247 1.24258
16.3249 1.24264
16.325 1.2427
16.3251 1.24276
16.3253 1.24282
16.3254 1.24288
16.3255 1.24294
16.3257 1.243
16.3258 1.24306
16.3259 1.24312
16.3261 1.24318
16.3262 1.24323
16.3263 1.24329
16.3265 1.24335
16.3266 1.24341
16.3267 1.24347
16.3269 1.24353
16.327 1.24359
16.3271 1.24365
16.3273 1.24371
16.3274 1.24377
16.3275 1.24383
16.3277 1.24389
16.3278 1.24394
16.3279 1.244
16.3281 1.24406
16.3282 1.24412
16.3283 1.24418
16.3285 1.24424
16.3286 1.2443
16.3287 1.24436
16.3289 1.24442
16.329 1.24448
16.3291 1.24454
16.3293 1.2446
16.3294 1.24465
16.3295 1.24471
16.3297 1.24477
16.3298 1.24483
16.3299 1.24489
16.3301 1.24495
16.3302 1.24501
16.3303 1.24507
16.3305 1.24513
16.3306 1.24519
16.3307 1.24525
16.3309 1.24531
16.331 1.24536
16.3311 1.24542
16.3313 1.24548
16.3314 1.24554
16.3315 1.2456
16.3317 1.24566
16.3318 1.24572
16.3319 1.24578
16.3321 1.24584
16.3322 1.2459
16.3323 1.24596
16.3325 1.24601
16.3326 1.24607
16.3327 1.24613
16.3329 1.24619
16.333 1.24625
16.3331 1.24631
16.3333 1.24637
16.3334 1.24643
16.3335 1.24649
16.3337 1.24655
16.3338 1.2466
16.3339 1.24666
16.3341 1.24672
16.3342 1.24678
16.3343 1.24684
16.3345 1.2469
16.3346 1.24696
16.3347 1.24702
16.3349 1.24708
16.335 1.24714
16.3351 1.24719
16.3353 1.24725
16.3354 1.24731
16.3355 1.24737
16.3357 1.24743
16.3358 1.24749
16.3359 1.24755
16.3361 1.24761
16.3362 1.24767
16.3363 1.24773
16.3365 1.24778
16.3366 1.24784
16.3367 1.2479
16.3369 1.24796
16.337 1.24802
16.3371 1.24808
16.3373 1.24814
16.3374 1.2482
16.3375 1.24826
16.3377 1.24832
16.3378 1.24837
16.3379 1.24843
16.3381 1.24849
16.3382 1.24855
16.3383 1.24861
16.3385 1.24867
16.3386 1.24873
16.3387 1.24879
16.3389 1.24885
16.339 1.2489
16.3391 1.24896
16.3393 1.24902
16.3394 1.24908
16.3395 1.24914
16.3397 1.2492
16.3398 1.24926
16.3399 1.24932
16.3401 1.24938
16.3402 1.24943
16.3403 1.24949
16.3405 1.24955
16.3406 1.24961
16.3407 1.24967
16.3409 1.24973
16.341 1.24979
16.3411 1.24985
16.3413 1.24991
16.3414 1.24996
16.3415 1.25002
16.3417 1.25008
16.3418 1.25014
16.3419 1.2502
16.3421 1.25026
16.3422 1.25032
16.3423 1.25038
16.3425 1.25043
16.3426 1.25049
16.3427 1.25055
16.3429 1.25061
16.343 1.25067
16.3431 1.25073
16.3433 1.25079
16.3434 1.25085
16.3436 1.2509
16.3437 1.25096
16.3438 1.25102
16.344 1.25108
16.3441 1.25114
16.3442 1.2512
16.3444 1.25126
16.3445 1.25132
16.3446 1.25138
16.3448 1.25143
16.3449 1.25149
16.345 1.25155
16.3452 1.25161
16.3453 1.25167
16.3454 1.25173
16.3456 1.25179
16.3457 1.25185
16.3458 1.2519
16.346 1.25196
16.3461 1.25202
16.3462 1.25208
16.3464 1.25214
16.3465 1.2522
16.3466 1.25226
16.3468 1.25231
16.3469 1.25237
16.347 1.25243
16.3472 1.25249
16.3473 1.25255
16.3474 1.25261
16.3476 1.25267
16.3477 1.25273
16.3478 1.25278
16.348 1.25284
16.3481 1.2529
16.3482 1.25296
16.3484 1.25302
16.3485 1.25308
16.3486 1.25314
16.3488 1.25319
16.3489 1.25325
16.349 1.25331
16.3492 1.25337
16.3493 1.25343
16.3494 1.25349
16.3496 1.25355
16.3497 1.25361
16.3498 1.25366
16.35 1.25372
16.3501 1.25378
16.3502 1.25384
16.3504 1.2539
16.3505 1.25396
16.3506 1.25402
16.3508 1.25407
16.3509 1.25413
16.351 1.25419
16.3512 1.25425
16.3513 1.25431
16.3514 1.25437
16.3516 1.25443
16.3517 1.25448
16.3518 1.25454
16.352 1.2546
16.3521 1.25466
16.3522 1.25472
16.3524 1.25478
16.3525 1.25484
16.3526 1.25489
16.3528 1.25495
16.3529 1.25501
16.353 1.25507
16.3532 1.25513
16.3533 1.25519
16.3534 1.25525
16.3536 1.2553
16.3537 1.25536
16.3538 1.25542
16.354 1.25548
16.3541 1.25554
16.3542 1.2556
16.3544 1.25565
16.3545 1.25571
16.3547 1.25577
16.3548 1.25583
16.3549 1.25589
16.3551 1.25595
16.3552 1.25601
16.3553 1.25606
16.3555 1.25612
16.3556 1.25618
16.3557 1.25624
16.3559 1.2563
16.356 1.25636
16.3561 1.25642
16.3563 1.25647
16.3564 1.25653
16.3565 1.25659
16.3567 1.25665
16.3568 1.25671
16.3569 1.25677
16.3571 1.25682
16.3572 1.25688
16.3573 1.25694
16.3575 1.257
16.3576 1.25706
16.3577 1.25712
16.3579 1.25717
16.358 1.25723
16.3581 1.25729
16.3583 1.25735
16.3584 1.25741
16.3585 1.25747
16.3587 1.25753
16.3588 1.25758
16.3589 1.25764
16.3591 1.2577
16.3592 1.25776
16.3593 1.25782
16.3595 1.25788
16.3596 1.25793
16.3597 1.25799
16.3599 1.25805
16.36 1.25811
16.3601 1.25817
16.3603 1.25823
16.3604 1.25828
16.3605 1.25834
16.3607 1.2584
16.3608 1.25846
16.3609 1.25852
16.3611 1.25858
16.3612 1.25863
16.3613 1.25869
16.3615 1.25875
16.3616 1.25881
16.3617 1.25887
16.3619 1.25893
16.362 1.25898
16.3621 1.25904
16.3623 1.2591
16.3624 1.25916
16.3625 1.25922
16.3627 1.25928
16.3628 1.25933
16.3629 1.25939
16.3631 1.25945
16.3632 1.25951
16.3634 1.25957
16.3635 1.25962
16.3636 1.25968
16.3638 1.25974
16.3639 1.2598
16.364 1.25986
16.3642 1.25992
16.3643 1.25997
16.3644 1.26003
16.3646 1.26009
16.3647 1.26015
16.3648 1.26021
16.365 1.26027
16.3651 1.26032
16.3652 1.26038
16.3654 1.26044
16.3655 1.2605
16.3656 1.26056
16.3658 1.26061
16.3659 1.26067
16.366 1.26073
16.3662 1.26079
16.3663 1.26085
16.3664 1.26091
16.3666 1.26096
16.3667 1.26102
16.3668 1.26108
16.367 1.26114
16.3671 1.2612
16.3672 1.26125
16.3674 1.26131
16.3675 1.26137
16.3676 1.26143
16.3678 1.26149
16.3679 1.26154
16.368 1.2616
16.3682 1.26166
16.3683 1.26172
16.3684 1.26178
16.3686 1.26184
